Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Orator	Token_ID	Word	Word_class	Nasal_drop	Fol_seg	Tense	Subj_person	Syllabicity	Word_class	Genre
RRR	Malam	F	62+	Dd?liag	Tizag	N	56	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	57	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	58	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	62	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	63	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	67	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	68	dan	copula	n	V	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	69	dan	copula	n	V	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	70	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	71	gogon	auxiliary	n	##	rem	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	72	allan	auxiliary	0	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	74	allan	auxiliary	n	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	82	dan	copula	0	#	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	96	allan	auxiliary	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	99	gogon	auxiliary	n	C	rem	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	102	allan	auxiliary	n	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	112	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	113	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	114	dan	copula	n	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	119	allan	auxiliary	n	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	121	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	125	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	131	gogon	auxiliary	n	##	rem	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	135	dan	copula	0	V	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	139	gogon	auxiliary	n	##	rem	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	143	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	145	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	147	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	154	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	156	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	158	allan	auxiliary	n	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	160	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	164	allan	auxiliary	0	##	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	167	allan	auxiliary	0	C	prs	1			
RRR	Malam	F	62+	Dd?liag	Tizag	N	170	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	171	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	173	dan	copula	0	V	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	174	dan	copula	n	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	177	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	178	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	179	allan	auxiliary	n	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	181	dan	copula	0	#	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	184	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	199	dan	copula	n	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	207	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	208	allan	auxiliary	0	V	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	216	dan	copula	n	##	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	4	agan	auxiliary	n	#	rec	1			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	9	dan	copula	0	##	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	18	gogon	auxiliary	n	##	rem	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	54	allan	auxiliary	n	#	prs	1			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	65	bogon	auxiliary	n	#	fut	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	100	allan	auxiliary	n	##	prs	1			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	103	dan	copula	n	##	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	106	dan	copula	n	#	prs	1			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	108	dan	copula	0	#	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	110	dan	copula	n	##	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	111	dan	copula	0	C	prs	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	115	bogon	auxiliary	n	V	fut	3			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	125	allan	auxiliary	n	#	prs	1			
SKS	Limol	M	46-61	Dd?liag	Wedag	Y	128	dan	copula	n	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	28	agan	auxiliary	0	##	rec	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	29	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	55	dan	copula	n	V	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	60	agan	auxiliary	0	##	rec	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	61	dan	copula	0	C	prs	2			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	62	dan	copula	n	##	prs	2			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	73	allan	auxiliary	0	##	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	75	allan	auxiliary	n	C	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	81	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	82	agan	auxiliary	n	#	rec	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	85	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	93	gogon	auxiliary	n	##	rem	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	94	gogon	auxiliary	0	##	rem	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	107	dan	copula	0	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	113	allan	auxiliary	0	##	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	115	allan	auxiliary	n	##	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	119	dan	copula	n	V	prs	2			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	122	dan	copula	0	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	125	gogon	auxiliary	n	#	rem	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	127	allan	auxiliary	0	##	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	129	allan	auxiliary	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	131	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	135	allan	auxiliary	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	143	dan	copula	n	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	146	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	147	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	152	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	162	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	171	dan	copula	0	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	172	gogon	auxiliary	n	V	rem	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	182	dan	copula	n	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	197	dan	copula	n	V	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	200	dan	copula	0	##	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	204	gogon	auxiliary	n	C	rem	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	206	agan	auxiliary	0	##	rec	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	207	dan	copula	n	C	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	211	dan	copula	0	#	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	212	dan	copula	0	#	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	217	dan	copula	0	V	prs	3			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	219	allan	auxiliary	0	V	prs	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	222	agan	auxiliary	0	##	rec	1			
SSK	Limol	F	62+	Dd?liag	Wedag	Y	224	agan	auxiliary	0	##	rec	1			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	15	allan	auxiliary	n	##	prs	1			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	20	dan	copula	n	#	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	23	dan	copula	0	#	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	24	dan	copula	0	#	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	29	dan	copula	0	C	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	30	dan	copula	0	C	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	31	dan	copula	0	C	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	32	dan	copula	0	##	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	34	dan	copula	n	#	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	35	dan	copula	n	##	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	36	dan	copula	n	V	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	37	dan	copula	n	##	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	38	dan	copula	n	#	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	39	dan	copula	0	V	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	41	bogon	auxiliary	n	#	fut	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	42	bogon	auxiliary	n	V	fut	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	47	dan	copula	0	V	prs	3			
SSS	Limol	F	15-29	Dd?liag	Wedag	N	48	allan	auxiliary	n	##	prs	1			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	2	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	15	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	23	bogon	auxiliary	0	##	fut	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	30	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	32	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	33	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	34	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	35	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	41	allan	auxiliary	0	##	prs	1			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	58	bogon	auxiliary	n	#	fut	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	60	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	61	dan	copula	0	##	prs	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	68	gogon	auxiliary	n	C	rem	3			
TKJ	Limol	M	30-45	Dd?liag	Tizag	N	72	allan	auxiliary	0	C	prs	1			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	16	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	17	allan	auxiliary	0	##	prs	1			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	21	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	25	dan	copula	n	C	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	27	dan	copula	n	V	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	30	agan	auxiliary	0	##	rec	1			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	40	dan	copula	0	C	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	41	dan	copula	0	C	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	43	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	44	dan	copula	n	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	48	dan	copula	n	V	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	49	dan	copula	n	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	51	dan	copula	0	V	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	52	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	55	dan	copula	0	V	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	56	dan	copula	0	V	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	65	dan	copula	0	#	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	81	agan	auxiliary	n	V	rec	1			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	84	gogon	auxiliary	n	##	rem	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	86	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	87	dan	copula	n	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	92	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	95	allan	auxiliary	0	##	prs	1			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	96	dan	copula	0	##	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	114	dan	copula	0	C	prs	3			
TMM	Limol	F	46-61	Yamkong	Ka?ballag	N	117	dan	copula	0	##	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	14	allan	auxiliary	0	##	prs	1			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	22	dan	copula	0	V	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	33	allan	auxiliary	n	##	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	39	dan	copula	n	V	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	40	dan	copula	n	##	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	47	dan	copula	0	V	prs	3			
TTW	Limol	M	30-45	Dd?liag	Wedag	Y	53	dan	copula	n	V	prs	3			
WFF	Malam	F	15-29	Yamkong		N	12	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	23	agan	auxiliary	0	##	rec	1			
WFF	Malam	F	15-29	Yamkong		N	43	dan	copula	0	C	prs	1			
WFF	Malam	F	15-29	Yamkong		N	44	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	46	allan	auxiliary	0	C	prs	1			
WFF	Malam	F	15-29	Yamkong		N	49	dan	copula	0	C	prs	1			
WFF	Malam	F	15-29	Yamkong		N	52	dan	copula	0	V	prs	3			
WFF	Malam	F	15-29	Yamkong		N	54	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	56	gogon	auxiliary	n	##	rem	3			
WFF	Malam	F	15-29	Yamkong		N	59	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	60	gogon	auxiliary	n	##	rem	3			
WFF	Malam	F	15-29	Yamkong		N	63	agan	auxiliary	n	V	rec	3			
WFF	Malam	F	15-29	Yamkong		N	68	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	69	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	70	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	74	dan	copula	n	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	75	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	76	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	78	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	79	dan	copula	0	C	prs	3			
WFF	Malam	F	15-29	Yamkong		N	92	allan	auxiliary	0	V	prs	1			
WFF	Malam	F	15-29	Yamkong		N	97	dan	copula	0	##	prs	3			
WFF	Malam	F	15-29	Yamkong		N	102	allan	auxiliary	0	#	prs	1			
WGF	Limol	M	15-29	Dd?liag	Bubog	N	19	dan	copula	0	#	prs	3			
WGF	Limol	M	15-29	Dd?liag	Bubog	N	20	dan	copula	0	#	prs	3			
WGF	Limol	M	15-29	Dd?liag	Bubog	N	21	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	2	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	8	dan	copula	0	V	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	10	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	20	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	44	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	45	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	54	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	60	dan	copula	0	V	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	64	dan	copula	n	#	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	65	dan	copula	n	#	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	66	dan	copula	n	C	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	72	dan	copula	0	#	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	77	dan	copula	0	V	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	79	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	80	dan	copula	n	C	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	82	allan	auxiliary	0	C	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	83	dan	copula	n	V	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	84	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	88	dan	copula	n	C	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	91	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	92	allan	auxiliary	0	##	prs	1			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	104	dan	copula	0	C	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	105	allan	auxiliary	n	##	prs	1			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	107	dan	copula	n	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	108	dan	copula	0	##	prs	3			
WPP	Limol	M	46-61	Yamkong	Da?ra?lag	N	111	dan	copula	n	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	15	allan	auxiliary	n	##	prs	1			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	26	dan	copula	n	V	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	30	bogon	auxiliary	n	##	fut	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	32	allan	auxiliary	n	##	prs	1			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	33	allan	auxiliary	n	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	35	gogon	auxiliary	n	##	rem	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	36	allan	auxiliary	n	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	39	allan	auxiliary	n	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	52	gogon	auxiliary	n	#	rem	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	54	dan	copula	0	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	56	dan	copula	n	V	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	57	dan	copula	0	V	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	58	dan	copula	n	#	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	59	dan	copula	0	C	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	60	gogon	auxiliary	n	##	rem	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	63	gogon	auxiliary	n	##	rem	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	66	allan	auxiliary	n	##	prs	3			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	67	allan	auxiliary	n	V	prs	1			
WWG	Limol	M	30-45	Yamkong	Da?ra?lag	Y	68	dan	copula	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	20	gogon	auxiliary	n	##	rem	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	58	dan	copula	n	V	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	61	dan	copula	0	#	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	62	dan	copula	0	#	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	63	dan	copula	0	C	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	64	dan	copula	0	C	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	65	dan	copula	0	C	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	66	dan	copula	0	C	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	71	dan	copula	0	C	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	73	dan	copula	0	C	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	74	dan	copula	0	C	prs	1			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	81	dan	copula	n	#	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	82	allan	auxiliary	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	84	allan	auxiliary	n	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	86	allan	auxiliary	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	87	allan	auxiliary	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	98	dan	copula	n	#	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	99	allan	auxiliary	n	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	100	dan	copula	0	V	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	103	allan	auxiliary	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	131	dan	copula	0	##	prs	3			
WWK	Limol	M	15-29	Dd?liag	Wedag	N	134	allan	auxiliary	0	#	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	20	dan	copula	0	##	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	25	dan	copula	0	C	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	46	dan	copula	0	##	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	58	gogon	auxiliary	n	##	rem	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	69	agan	auxiliary	0	##	rec	1			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	78	allan	auxiliary	n	##	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	79	allan	auxiliary	0	##	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	86	allan	auxiliary	0	C	prs	1			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	91	allan	auxiliary	0	C	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	115	dan	copula	0	V	prs	3			
YBB	Limol	F	46-61	Yamkong	Ka?ballag	N	117	dan	copula	0	V	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	10	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	12	allan	auxiliary	0	#	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	27	bogon	auxiliary	n	#	fut	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	41	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	42	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	45	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	46	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	47	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	48	dan	copula	0	##	prs	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	56	gogon	auxiliary	n	#	rem	3			
YMM	Limol	F	30-45	Dd?liag	Yawinang	N	59	agan	auxiliary	0	##	rec	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	19	dan	copula	0	##	prs	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	27	allan	auxiliary	0	##	prs	1			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	31	allan	auxiliary	n	##	prs	1			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	44	dan	copula	0	V	prs	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	71	bogon	auxiliary	0	V	fut	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	87	agan	auxiliary	0	C	rec	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	88	dan	copula	0	C	prs	3			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	99	allan	auxiliary	n	V	prs	1			
YPP	Limol	F	46-61	Yamkong	Da?ra?lag	Y	104	allan	auxiliary	0	##	prs	1			
